HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,CabinNumber,Side,IDCode#1,IDCode#2,1stName,Surname,Spent
Earth,Yes,PSO J318.5-22,38,No,0,0,0,0,0,Yes,G,319,P,1968,1,Delody,Traverdy,0
Europa,No,55 Cancri e,27,No,,21066,0,2448,2293,Yes,C,75,S,1969,1,Unukath,Sandul,25807
Earth,No,PSO J318.5-22,54,No,3,0,56,633,0,No,F,375,S,1971,1,Megany,Irwinson,692
Europa,Yes,55 Cancri e,39,No,0,0,0,0,0,Yes,A,24,S,1973,1,Gomeron,Clindy,0
Mars,No,TRAPPIST-1e,41,No,3702,0,1,0,18,No,D,63,P,1974,1,Sugark,Cusa,3721
Earth,No,TRAPPIST-1e,22,No,0,0,0,10,761,No,G,310,S,1975,1,Jeandy,Hobbinson,771
Europa,No,55 Cancri e,23,No,0,8037,,1,2,Yes,B,82,S,1976,1,Sadirab,Craleve,8040
Europa,No,TRAPPIST-1e,34,No,15,3578,0,,473,Yes,B,82,S,1976,2,Alam,Lansuffle,4066
Europa,Yes,55 Cancri e,26,Yes,0,0,0,0,0,Yes,B,82,S,1976,3,Cellah,Lansuffle,0
Europa,No,TRAPPIST-1e,39,No,1,2972,0,3175,1,No,B,82,S,1976,4,Zinoth,Lansuffle,6149
Europa,Yes,55 Cancri e,15,No,0,0,0,0,0,Yes,B,82,S,1976,5,Plas,Lansuffle,0
Europa,Yes,TRAPPIST-1e,64,No,0,0,0,0,0,Yes,B,82,S,1976,6,Wasaleh,Lansuffle,0
Europa,Yes,TRAPPIST-1e,25,No,0,0,0,0,0,Yes,B,82,S,1976,7,Alaslon,Craleve,0
Mars,Yes,TRAPPIST-1e,35,No,0,0,0,0,0,Yes,F,393,P,1977,1,Froder,Paska,0
Earth,Yes,TRAPPIST-1e,19,No,0,0,0,0,0,Yes,G,311,S,1978,1,nan,nan,0
Earth,No,TRAPPIST-1e,26,No,401,0,693,62,0,No,F,376,S,1979,1,Delley,Moodson,1156
Earth,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,G,312,S,1980,1,Scotte,Browlerson,0
Earth,No,TRAPPIST-1e,29,No,1434,5,0,0,0,No,G,312,S,1980,2,Man,Freevenson,1439
Earth,Yes,TRAPPIST-1e,44,No,0,0,0,0,0,Yes,G,312,S,1980,3,Penne,Browlerson,0
Earth,No,TRAPPIST-1e,27,No,196,602,0,0,198,No,E,124,P,1981,1,Julion,Cobson,996
Earth,No,PSO J318.5-22,17,No,414,0,139,28,173,No,G,320,P,1983,1,Felia,Cooperkins,754
Europa,No,55 Cancri e,37,No,0,3166,0,91,6,Yes,,,,1984,1,Mesath,Wassid,3263
Mars,Yes,55 Cancri e,19,No,0,0,0,0,0,Yes,F,394,P,1985,1,Apuffs,Facle,0
Earth,Yes,TRAPPIST-1e,44,No,0,0,0,0,0,No,G,321,P,1988,1,Eleaha,Wallerson,0
Earth,No,55 Cancri e,22,,0,0,30,499,138,No,F,378,S,1991,1,Leenny,Palmes,667
Earth,No,TRAPPIST-1e,22,No,213,85,352,12,1,Yes,E,146,S,1991,2,Aude,Palmes,663
Mars,Yes,TRAPPIST-1e,21,No,0,0,0,0,0,Yes,F,379,S,1992,1,Lucan,Killé,0
Earth,No,TRAPPIST-1e,31,No,1062,0,802,71,0,No,F,380,S,1993,1,Lorey,Fishopper,1935
Earth,No,TRAPPIST-1e,17,No,0,0,249,537,5,Yes,E,125,P,1994,1,Cary,Pagedy,791
Earth,No,PSO J318.5-22,30,No,231,0,0,274,26,No,G,314,S,1995,1,Gerry,Sterreray,531
Earth,No,TRAPPIST-1e,15,No,12,25,197,631,0,No,F,381,S,1996,1,Sallie,Fryan,865
Earth,No,TRAPPIST-1e,42,No,37,1670,0,0,0,Yes,G,315,S,1997,1,Joyn,Hartley,1707
Earth,No,TRAPPIST-1e,55,No,373,1,1,496,0,No,F,383,S,1999,1,Shelle,Kimons,871
Europa,No,55 Cancri e,28,No,5,2676,13,0,157,Yes,C,76,S,2000,1,Weia,Plattering,2851
Earth,No,TRAPPIST-1e,33,No,673,194,548,59,40,No,F,396,P,2001,1,All,Pittler,1514
Earth,No,TRAPPIST-1e,19,No,3,6,20,60,719,No,G,323,P,2003,1,Viviay,Oconley,808
Earth,No,TRAPPIST-1e,24,No,,856,0,0,5,No,F,386,S,2006,1,Eriky,Moorez,861
Earth,No,TRAPPIST-1e,4,No,0,0,0,0,0,No,G,317,S,2006,2,Crisey,Moorez,0
Earth,Yes,TRAPPIST-1e,2,No,0,0,0,0,0,No,G,317,S,2006,3,Joana,Moorez,0
Europa,No,55 Cancri e,30,No,0,5734,0,5,1,Yes,A,25,S,2007,1,Aviton,Gocent,5740
Europa,No,TRAPPIST-1e,31,No,0,0,0,0,0,No,B,59,P,2009,1,Aldibah,Contery,0
Europa,Yes,TRAPPIST-1e,17,No,0,0,0,0,0,Yes,B,59,P,2009,2,Cheliak,Contery,0
Europa,Yes,55 Cancri e,40,No,0,0,0,0,0,Yes,B,59,P,2009,3,Gluebah,Contery,0
Earth,Yes,PSO J318.5-22,33,No,0,0,0,0,0,Yes,G,324,P,2010,1,Candyn,Gregordy,0
Earth,Yes,PSO J318.5-22,46,No,0,0,0,0,0,No,G,318,S,2011,1,Tonyn,Bartines,0
Europa,No,55 Cancri e,30,Yes,1250,865,0,3725,5416,No,B,60,P,2012,1,Mirakis,Amincrerus,11256
Earth,No,TRAPPIST-1e,17,No,0,0,0,0,804,No,F,398,P,2013,1,Emmax,Water,804
Earth,No,TRAPPIST-1e,19,No,1139,18,0,0,671,Yes,F,387,S,2015,1,Fayene,Hickett,1828
Europa,No,55 Cancri e,22,No,0,5183,0,1080,2,Yes,B,83,S,2019,1,Dirfak,Oppressive,6265
Europa,No,55 Cancri e,20,No,0,162,0,148,7619,No,B,83,S,2019,2,Okulus,Oppressive,7929
Earth,No,PSO J318.5-22,36,No,0,809,0,86,0,No,F,390,S,2022,1,Gracia,Houseson,895
Earth,No,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,G,322,S,2024,1,Ellard,Kinson,0
Earth,No,55 Cancri e,17,No,44,1535,10,51,0,Yes,E,150,S,2024,2,Ianne,Kinson,1640
Earth,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,G,323,S,2026,1,Marlly,Warrishales,0
Earth,Yes,PSO J318.5-22,15,No,0,0,0,0,0,Yes,G,323,S,2026,2,Franda,Warrishales,0
Earth,No,TRAPPIST-1e,20,No,0,4,429,0,287,No,G,323,S,2026,3,Heald,Alldson,720
Earth,No,55 Cancri e,19,No,30,1,1051,0,6,Yes,F,399,P,2027,1,Iree,Oconley,1088
Earth,No,PSO J318.5-22,24,No,662,0,0,0,9,No,F,391,S,2028,1,Louisa,Pooles,671
Earth,No,55 Cancri e,43,No,0,6,730,1,0,No,F,400,P,2029,1,Lyne,Camerrison,737
Mars,Yes,TRAPPIST-1e,26,No,0,0,0,0,0,Yes,F,402,P,2032,1,Powl,Shcad,0
Earth,No,TRAPPIST-1e,42,No,399,75,38,771,0,No,F,393,S,2034,1,Anton,Pearsalason,1283
Earth,No,TRAPPIST-1e,21,No,6,133,503,0,2,No,F,404,P,2038,1,Racyle,Ingston,644
Europa,Yes,TRAPPIST-1e,50,No,0,0,0,0,0,Yes,B,85,S,2040,1,Lesaten,Stiven,0
Europa,Yes,TRAPPIST-1e,25,No,0,0,0,0,0,Yes,B,85,S,2040,2,Alramak,Stiven,0
Earth,Yes,TRAPPIST-1e,64,No,0,0,0,0,0,Yes,G,327,P,2041,1,Pattin,Weavesend,0
Earth,No,TRAPPIST-1e,50,No,0,0,0,785,19,No,F,394,S,2042,1,Rosiey,Floways,804
Mars,Yes,TRAPPIST-1e,24,No,0,0,0,0,0,Yes,F,395,S,2043,1,Goles,Teake,0
Earth,No,TRAPPIST-1e,27,,0,0,634,1,23,Yes,F,396,S,2044,1,Breney,Conleydenan,658
Earth,Yes,55 Cancri e,42,No,0,0,0,0,0,Yes,G,324,S,2045,1,Gaylah,Whitneyes,0
Earth,Yes,55 Cancri e,30,No,0,0,0,0,0,No,G,328,P,2046,1,Luison,Beston,0
Earth,No,TRAPPIST-1e,20,No,2,0,694,0,22,Yes,E,126,P,2051,1,nan,nan,718
Mars,No,TRAPPIST-1e,31,No,162,1211,4,0,1,Yes,E,151,S,2052,1,Jele,Balle,1378
Europa,No,55 Cancri e,26,No,281,741,13,0,4724,No,C,68,P,2053,1,Tabbah,Wasede,5759
Europa,No,55 Cancri e,39,No,0,,0,1528,1119,No,C,69,P,2054,1,Alark,Stivelte,2647
Earth,No,TRAPPIST-1e,,No,0,0,0,0,0,No,G,330,P,2055,1,Belly,Woodwinez,0
Earth,No,PSO J318.5-22,32,No,0,58,0,0,642,Yes,G,330,P,2055,2,Sall,Woodwinez,700
Earth,Yes,TRAPPIST-1e,25,No,0,0,0,0,0,Yes,G,330,P,2055,3,nan,nan,0
Earth,No,TRAPPIST-1e,6,No,0,0,0,0,0,Yes,G,330,P,2055,4,Lesley,Woodwinez,0
Earth,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,G,330,P,2055,5,Harlen,Woodwinez,0
Earth,Yes,TRAPPIST-1e,11,No,0,0,0,0,0,No,G,330,P,2055,6,Janee,Canton,0
Earth,Yes,TRAPPIST-1e,52,No,0,0,0,0,0,No,G,331,P,2056,1,Marynk,Hanghanson,0
Earth,No,TRAPPIST-1e,14,No,16,0,0,712,149,No,F,407,P,2056,2,Claura,Hanghanson,877
Earth,No,TRAPPIST-1e,68,No,0,286,0,1739,13,No,F,407,P,2056,3,Elany,Hanghanson,2038
Earth,Yes,PSO J318.5-22,18,No,0,0,0,0,0,Yes,G,331,P,2056,4,Philia,Hanghanson,0
Earth,No,TRAPPIST-1e,55,No,2,0,0,0,907,Yes,G,333,P,2059,1,Ellena,Moodmandez,909
Earth,No,55 Cancri e,22,No,1430,0,0,0,423,No,G,327,S,2060,1,Anniey,Baketton,1853
Europa,No,TRAPPIST-1e,34,No,0,5063,0,56,327,Yes,D,65,P,2061,1,Dscha,Sedece,5446
Mars,No,TRAPPIST-1e,17,No,583,0,753,0,0,No,F,398,S,2062,1,nan,nan,1336
Earth,Yes,PSO J318.5-22,38,No,0,0,0,0,0,No,G,328,S,2063,1,Mistie,Leonaldez,0
Earth,No,TRAPPIST-1e,13,No,12,0,0,0,1963,No,F,410,P,2065,1,Lavey,Jeffey,1975
Earth,Yes,TRAPPIST-1e,19,No,0,0,0,0,0,Yes,G,329,S,2066,1,Bryany,Chapmaney,0
Europa,Yes,TRAPPIST-1e,30,No,0,0,0,0,0,Yes,C,70,P,2067,1,Alatrin,Sprender,0
Europa,No,TRAPPIST-1e,27,Yes,0,0,72,668,2713,No,C,70,P,2067,2,Asellan,Sprender,3453
Earth,No,TRAPPIST-1e,17,No,,1,533,326,0,Yes,E,127,P,2070,1,Sanda,Gilleyons,860
Europa,No,55 Cancri e,45,No,0,3559,0,3615,163,No,C,78,S,2071,1,Zaninon,Subateful,7337
Europa,No,55 Cancri e,28,No,167,2406,71,283,650,Yes,C,78,S,2071,2,Alduson,Subateful,3577
Earth,No,TRAPPIST-1e,23,No,177,0,7,0,448,No,F,401,S,2073,1,Landa,Rivanseney,632
Europa,No,TRAPPIST-1e,24,No,1289,3343,0,4996,729,No,D,69,S,2074,1,Sadir,Alaring,10357
Europa,No,TRAPPIST-1e,23,No,9,4081,0,0,16,Yes,D,69,S,2074,2,Mergas,Alaring,4106
Earth,No,55 Cancri e,29,No,270,0,0,25,343,No,F,402,S,2075,1,Janne,Yatters,638
Earth,No,TRAPPIST-1e,46,No,430,0,340,52,61,No,G,334,P,2080,1,Henryn,Joycerton,883
Earth,No,PSO J318.5-22,17,No,8,911,0,0,0,Yes,F,411,P,2081,1,Brie,Moodsey,919
Earth,No,TRAPPIST-1e,20,No,0,0,4,35,769,No,G,335,P,2082,1,Carlie,Kirks,808
Earth,No,TRAPPIST-1e,24,No,121,20,0,68,506,No,F,407,S,2083,1,Wen,Gibbsonton,715
Europa,No,TRAPPIST-1e,40,No,19,10,1,4759,6007,No,A,16,P,2084,1,Aston,Boltund,10796
Europa,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,A,16,P,2084,2,Dyonon,Boltund,0
Europa,No,TRAPPIST-1e,38,No,0,590,2640,6202,99,No,C,72,P,2085,1,Algedia,Unaasor,9531
Europa,No,TRAPPIST-1e,65,No,51,4451,0,20,397,Yes,A,26,S,2086,1,Marf,Wasterivel,4919
Europa,No,TRAPPIST-1e,19,No,0,1342,0,152,556,Yes,A,26,S,2086,2,Aldera,Wasterivel,2050
Earth,No,TRAPPIST-1e,54,No,0,0,872,0,1,Yes,F,408,S,2087,1,Olliey,Brownings,873
Earth,No,55 Cancri e,38,No,0,717,0,0,0,No,F,409,S,2088,1,Eriey,Weaves,717
Earth,No,TRAPPIST-1e,40,No,51,0,1,368,509,Yes,G,331,S,2088,2,Len,Weaves,929
Earth,No,PSO J318.5-22,21,No,,2,133,0,549,No,F,412,P,2089,1,Sonard,Sterreray,684
Earth,No,TRAPPIST-1e,22,No,8,0,801,0,12,Yes,F,413,P,2090,1,Dia,Watkinsley,821
Earth,No,TRAPPIST-1e,33,No,356,,0,245,0,No,F,414,P,2091,1,Arlie,Woodwinez,601
Mars,No,TRAPPIST-1e,18,No,29,0,2315,0,1,Yes,D,70,S,2092,1,Muffs,Blan,2345
Mars,No,TRAPPIST-1e,43,No,546,0,41,710,0,No,E,153,S,2092,2,Wins,Stpie,1297
Mars,No,TRAPPIST-1e,13,,6726,0,1605,1266,0,No,,,,2092,3,Cray,Stpie,9597
Mars,No,TRAPPIST-1e,26,No,1751,0,0,0,0,No,F,410,S,2092,4,nan,nan,1751
Mars,No,TRAPPIST-1e,22,No,2300,0,22,256,0,No,D,70,S,2092,5,Jur,Stpie,2578
Mars,Yes,TRAPPIST-1e,21,No,0,0,0,0,0,Yes,F,415,P,2094,1,Lles,Buncy,0
Earth,No,PSO J318.5-22,25,No,0,11,0,13,1344,No,F,411,S,2095,1,Mabley,Gallencis,1368
Mars,No,TRAPPIST-1e,29,No,216,10,611,594,0,No,F,412,S,2096,1,Milly,Kité,1431
Mars,No,TRAPPIST-1e,49,No,1624,0,68,,0,No,F,412,S,2096,2,Weaffs,Kinie,1692
Europa,Yes,55 Cancri e,29,No,0,0,0,0,0,Yes,B,86,S,2097,1,Tetra,Roftfuling,0
Mars,No,TRAPPIST-1e,45,No,10,1095,1474,0,0,Yes,D,71,S,2099,1,Cupers,Boste,2579
Earth,No,PSO J318.5-22,45,No,0,0,734,3,5,Yes,F,413,S,2100,1,Garyan,Briggins,742
Europa,No,TRAPPIST-1e,30,No,63,9314,249,2624,4538,No,C,79,S,2102,1,Giedia,Seadler,16788
Earth,No,TRAPPIST-1e,29,No,776,0,4,0,23,No,F,414,S,2104,1,Sonard,Bootez,803
Earth,No,TRAPPIST-1e,26,No,0,0,0,0,0,No,,,,2104,2,Brinez,Bootez,0
Earth,Yes,55 Cancri e,16,No,0,0,0,0,0,No,G,335,S,2105,1,Benda,Loway,0
Earth,No,55 Cancri e,20,No,1,0,0,4926,1,No,G,336,S,2106,1,Bertle,Calhounez,4928
Earth,No,TRAPPIST-1e,33,No,235,2,1,650,0,No,G,338,P,2107,1,Sylvin,Haynardy,888
Earth,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,No,G,339,P,2110,1,Ernice,Joynewtonks,0
Mars,No,TRAPPIST-1e,24,No,600,593,1404,0,1,No,F,417,P,2111,1,Beals,Blan,2598
Mars,No,TRAPPIST-1e,29,No,860,305,18,1415,0,No,F,418,P,2112,1,Latsts,Perty,2598
Europa,Yes,55 Cancri e,40,No,0,0,0,0,0,Yes,B,87,S,2114,1,Gollux,Folhal,0
Europa,Yes,TRAPPIST-1e,27,No,0,0,0,0,0,Yes,D,72,S,2115,1,Schird,Oinded,0
Earth,Yes,TRAPPIST-1e,35,No,0,0,0,0,0,No,G,339,S,2116,1,Dellie,Waderoachez,0
Europa,No,TRAPPIST-1e,31,No,0,8718,0,13036,267,No,,,,2117,1,Azet,Rocketedy,22021
Earth,Yes,PSO J318.5-22,26,No,0,0,0,0,0,No,G,340,P,2118,1,Kene,Macdonadows,0
Mars,No,TRAPPIST-1e,49,No,0,0,1058,0,0,Yes,D,73,S,2120,1,Prah,Bla,1058
Earth,Yes,TRAPPIST-1e,23,No,0,0,0,0,0,No,G,341,P,2121,1,Timyra,Peterstarks,0
Earth,Yes,PSO J318.5-22,23,No,0,0,0,0,0,No,G,342,P,2123,1,Dianya,Johnsondez,0
Earth,Yes,PSO J318.5-22,14,No,0,0,0,0,0,Yes,G,342,P,2123,2,France,Johnsondez,0
Earth,No,55 Cancri e,21,No,770,0,0,40,0,No,G,341,S,2124,1,Ine,Litthews,810
Earth,No,TRAPPIST-1e,18,No,0,1,0,80,826,No,G,343,P,2125,1,Stenny,Pagedy,907
Earth,No,TRAPPIST-1e,,No,717,0,0,0,0,No,F,415,S,2126,1,Natha,Ricews,717
Earth,No,TRAPPIST-1e,19,No,721,62,7,0,0,Yes,F,419,P,2127,1,Dorice,Bailes,790
Earth,No,TRAPPIST-1e,22,No,624,0,0,0,185,No,G,344,P,2128,1,Artis,Sancockett,809
Earth,No,TRAPPIST-1e,17,No,736,0,2,20,0,No,F,420,P,2129,1,Rice,Camerrison,758
Earth,No,PSO J318.5-22,13,No,0,2,480,10,176,No,F,421,P,2130,1,Marine,Oneiles,668
Earth,No,TRAPPIST-1e,26,No,0,,0,91,900,No,E,128,P,2131,1,Terrie,Mayder,991
Mars,No,TRAPPIST-1e,,No,1054,0,43,85,0,No,D,74,S,2133,1,Caish,Chrie,1182
Mars,Yes,TRAPPIST-1e,16,No,0,0,0,0,0,Yes,F,416,S,2133,2,Elfs,Chrie,0
Mars,No,TRAPPIST-1e,20,No,1146,0,0,0,3,No,F,422,P,2134,1,Mes,Pimne,1149
Earth,No,TRAPPIST-1e,20,No,75,0,0,1545,0,No,E,129,P,2135,1,Tin,Monroellynn,1620
Earth,No,TRAPPIST-1e,23,No,426,0,362,0,0,No,E,129,P,2135,2,Aarone,Monroellynn,788
Earth,No,TRAPPIST-1e,61,No,2,0,17,868,28,No,G,343,S,2136,1,Sallie,Waltonnedy,915
Mars,Yes,TRAPPIST-1e,27,No,0,0,0,0,0,Yes,F,423,P,2137,1,Lopedo,Ruité,0
Mars,No,55 Cancri e,3,No,0,0,0,0,0,Yes,F,423,P,2137,2,Stoate,Queke,0
Mars,No,55 Cancri e,4,No,0,0,0,0,0,Yes,F,423,P,2137,3,Slig,Queke,0
Earth,Yes,55 Cancri e,13,No,0,0,0,0,0,Yes,G,344,S,2138,1,Colly,Powery,0
Mars,Yes,TRAPPIST-1e,19,No,0,0,0,0,0,Yes,F,417,S,2139,1,Gibil,Razo,0
Earth,No,TRAPPIST-1e,18,No,0,0,698,0,0,Yes,F,424,P,2140,1,Andra,Drakeekss,698
Earth,No,55 Cancri e,66,No,0,0,1610,0,0,Yes,E,130,P,2141,1,Annaha,Rivanseney,1610
Mars,Yes,TRAPPIST-1e,39,,0,0,0,0,0,Yes,F,418,S,2142,1,Tostex,Pri,0
Earth,No,TRAPPIST-1e,21,No,0,1433,0,1234,0,No,F,419,S,2143,1,Justie,Miltongson,2667
Earth,Yes,TRAPPIST-1e,7,No,0,0,0,0,0,No,G,345,S,2143,2,Thel,Miltongson,0
Earth,Yes,TRAPPIST-1e,56,No,0,0,0,0,0,No,,,,2144,1,Helley,Philliames,0
Earth,No,TRAPPIST-1e,15,No,0,951,128,0,0,No,F,425,P,2145,1,Karene,Pecketton,1079
Mars,No,TRAPPIST-1e,,No,1146,0,47,0,105,Yes,E,155,S,2147,1,Chon,Ban,1298
Earth,No,TRAPPIST-1e,13,No,579,226,61,1,7,No,F,420,S,2148,1,Ellana,Grahangory,874
Europa,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,Yes,B,89,S,2149,1,Altares,Persed,0
Earth,Yes,PSO J318.5-22,38,No,0,0,0,0,0,No,G,346,P,2150,1,Walley,Prickmantes,0
Earth,No,TRAPPIST-1e,45,No,2138,0,0,659,0,No,F,426,P,2152,1,Eulah,Bakericks,2797
Earth,Yes,TRAPPIST-1e,21,No,0,0,0,0,0,No,G,347,P,2153,1,Alvia,Daviddley,0
Earth,No,TRAPPIST-1e,19,No,78,0,0,550,0,No,G,348,P,2154,1,Regana,Barles,628
Earth,No,TRAPPIST-1e,49,No,651,25,0,849,2,No,F,421,S,2156,1,Troya,Cofferson,1527
Earth,No,TRAPPIST-1e,21,No,0,820,0,45,0,Yes,F,423,S,2158,1,Joyn,Moraleney,865
Earth,No,TRAPPIST-1e,18,No,0,402,2027,0,0,Yes,F,424,S,2159,1,Hencey,Casez,2429
Mars,Yes,TRAPPIST-1e,43,No,0,0,0,0,0,Yes,F,429,P,2161,1,Poselk,Sidie,0
Mars,Yes,PSO J318.5-22,27,No,0,0,0,0,0,Yes,F,425,S,2162,1,Ral,Graie,0
Mars,No,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,F,425,S,2162,2,Hoces,Graie,0
Earth,No,TRAPPIST-1e,27,No,0,0,6,745,22,No,G,349,P,2163,1,Adanne,Mosepherry,773
Europa,Yes,TRAPPIST-1e,21,,0,0,0,0,0,Yes,B,63,P,2164,1,Coxaton,Queldry,0
Earth,No,PSO J318.5-22,20,No,38,220,495,0,,No,F,431,P,2167,1,Weney,Mckinn,753
Mars,Yes,TRAPPIST-1e,35,No,0,0,0,0,0,Yes,F,427,S,2168,1,Fow,Lacke,0
Mars,No,TRAPPIST-1e,20,No,212,0,991,0,13,No,F,427,S,2168,2,Gorice,Lacke,1216
Earth,No,TRAPPIST-1e,24,No,388,0,7,409,0,No,F,433,P,2171,1,Sergia,Camerrison,804
Earth,No,TRAPPIST-1e,41,No,2,0,551,5577,68,No,G,351,P,2171,2,Karene,Camerrison,6198
Earth,No,PSO J318.5-22,23,No,0,774,0,0,0,Yes,G,347,S,2172,1,Belly,Barbes,774
Earth,Yes,PSO J318.5-22,27,No,0,0,0,0,0,Yes,G,352,P,2173,1,Vina,Landolphrey,0
Earth,Yes,55 Cancri e,58,No,0,0,0,0,0,Yes,G,348,S,2175,1,Gabria,Callowery,0
Mars,Yes,TRAPPIST-1e,53,No,0,0,0,0,0,Yes,F,435,P,2177,1,Clech,Colle,0
Europa,No,TRAPPIST-1e,30,No,437,3585,0,4488,281,No,C,80,S,2179,1,Eltaird,Dianket,8791
Earth,No,55 Cancri e,24,No,1,0,0,318,247,No,F,428,S,2180,1,Coreen,Masquez,566
Europa,No,TRAPPIST-1e,31,No,46,1935,0,995,1254,No,B,64,P,2182,1,Unukath,Tiouserful,4230
Mars,No,PSO J318.5-22,46,No,607,0,41,334,251,No,F,429,S,2183,1,Cheeet,Ruity,1233
Mars,No,TRAPPIST-1e,20,No,938,59,31,12,0,No,F,429,S,2183,2,Prish,Ruity,1040
Earth,Yes,TRAPPIST-1e,20,No,0,0,0,0,0,No,G,350,S,2186,1,Ivanne,Johnsby,0
Earth,No,TRAPPIST-1e,30,No,0,236,0,1149,0,No,F,437,P,2187,1,Hary,Wiggson,1385
Earth,No,55 Cancri e,24,No,0,421,0,207,63,No,F,438,P,2188,1,Ollip,Hopez,691
Earth,No,TRAPPIST-1e,34,No,0,0,0,628,0,No,G,354,P,2189,1,Nelly,Cruzaley,628
Earth,No,TRAPPIST-1e,20,No,1750,0,446,0,76,No,F,430,S,2190,1,Allia,Barris,2272
Mars,Yes,TRAPPIST-1e,48,No,0,0,0,0,0,Yes,F,431,S,2191,1,Barkix,Sidie,0
Earth,No,PSO J318.5-22,25,No,0,0,619,0,70,No,F,439,P,2193,1,Karlen,Singtons,689
Earth,Yes,TRAPPIST-1e,43,No,0,0,0,0,0,No,G,352,S,2194,1,Danie,Blacks,0
Earth,No,TRAPPIST-1e,27,No,0,280,119,646,5,Yes,F,440,P,2195,1,Naomie,Coleyanglas,1050
Europa,No,TRAPPIST-1e,47,No,,32,0,4027,1440,No,B,65,P,2196,1,Muonin,Veriedeezy,5499
Europa,No,55 Cancri e,26,No,26,4587,0,102,0,Yes,B,65,P,2196,2,Zinonon,Veriedeezy,4715
Europa,Yes,TRAPPIST-1e,37,No,0,0,0,0,0,Yes,B,65,P,2196,3,Genubi,Veriedeezy,0
Europa,No,55 Cancri e,42,No,0,1180,0,2677,283,No,B,65,P,2196,4,Alrairk,Veriedeezy,4140
Earth,No,55 Cancri e,61,No,0,654,902,0,68,Yes,E,156,S,2198,1,Joela,Franey,1624
Mars,No,TRAPPIST-1e,29,No,1443,1108,47,0,0,No,F,442,P,2200,1,Grawk,Prité,2598
Europa,No,55 Cancri e,32,No,0,1968,13,1051,,Yes,D,75,S,2201,1,Suhelik,Subateful,3032
Mars,No,TRAPPIST-1e,51,No,1671,0,17,0,0,No,F,443,P,2202,1,Stmeal,Horte,1688
Mars,No,TRAPPIST-1e,43,No,2019,0,560,0,0,No,D,76,S,2203,1,Guanch,Boyst,2579
Europa,Yes,55 Cancri e,25,No,0,0,0,0,0,Yes,B,90,S,2204,1,Taraid,Aillyber,0
Earth,No,TRAPPIST-1e,31,No,0,0,187,602,0,No,E,157,S,2205,1,Brance,Vandan,789
Earth,No,PSO J318.5-22,13,No,0,14,857,0,72,No,F,432,S,2206,1,Elindy,Callowery,943
Earth,No,TRAPPIST-1e,20,No,546,0,228,0,0,No,G,354,S,2207,1,Andine,Hales,774
Earth,No,TRAPPIST-1e,29,No,1356,20,0,13,0,No,F,433,S,2209,1,nan,nan,1389
Earth,Yes,TRAPPIST-1e,16,No,0,0,0,0,0,No,G,355,S,2210,1,Helly,Hestes,0
Earth,No,TRAPPIST-1e,15,No,0,2347,0,380,0,Yes,F,434,S,2211,1,Amela,Hurles,2727
Earth,No,TRAPPIST-1e,50,No,0,5,0,2170,0,No,F,445,P,2212,1,Ebonyd,Swanardy,2175
Europa,No,55 Cancri e,41,Yes,0,29813,0,1257,6,Yes,A,27,S,2215,1,Pulchib,Quidedbolt,31076
Europa,No,TRAPPIST-1e,43,No,2,2229,33,6,198,Yes,A,27,S,2215,2,nan,nan,2468
Europa,Yes,TRAPPIST-1e,32,No,0,0,0,0,0,Yes,A,27,S,2215,3,Grafi,Quidedbolt,0
Europa,No,TRAPPIST-1e,36,No,0,3206,0,698,72,No,A,27,S,2215,4,Ranons,Ingent,3976
Earth,Yes,55 Cancri e,18,No,0,0,0,0,0,Yes,,,,2219,1,Milda,Woodwin,0
Earth,No,TRAPPIST-1e,47,No,0,0,880,0,2,Yes,G,357,S,2220,1,Ralda,Acobsond,882
Earth,Yes,PSO J318.5-22,29,No,0,0,0,0,0,Yes,G,355,P,2221,1,Andrey,Fisherry,0
Earth,No,TRAPPIST-1e,,No,0,86,0,252,570,No,G,358,S,2223,1,Glena,Vanglis,908
Earth,No,TRAPPIST-1e,14,No,0,600,0,204,0,Yes,F,435,S,2224,1,Dessie,Polloantes,804
Earth,Yes,PSO J318.5-22,25,No,0,0,0,0,0,No,G,356,P,2225,1,Willey,Puckley,0
Mars,No,TRAPPIST-1e,63,No,1172,0,1,,0,No,E,158,S,2228,1,Basps,Rasty,1173
Earth,No,TRAPPIST-1e,22,No,48,329,182,26,154,No,F,437,S,2229,1,Ianya,Norry,739
Mars,No,TRAPPIST-1e,32,No,2,416,26,510,0,No,E,159,S,2231,1,Hon,Late,954
Earth,No,55 Cancri e,31,No,0,14,671,1,3,No,F,438,S,2232,1,Eriky,Dyers,689
Earth,No,TRAPPIST-1e,24,No,0,1220,0,140,0,No,F,438,S,2232,2,Adrie,Dyers,1360
